"","MasVnrArea","GarageYrBlt","MasVnrType","GarageType","GarageFinish","GarageQual","GarageCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","Electrical","MSZoning","Exterior1st","Exterior2nd","KitchenQual","SaleType","BsmtUnfSF","TotalBsmtSF","BsmtFullBath","GarageCars","GarageArea","BsmtFinSF1","Id","LotArea","LotShape","Neighborhood","HouseStyle","OverallQual","YearBuilt","YearRemodAdd","ExterQual","Foundation","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","FullBath","HalfBath","TotRmsAbvGrd","Fireplaces","PavedDrive","WoodDeckSF","OpenPorchSF","SaleCondition","SalePrice"
"1203",0,1960,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","Wd Sdng","Wd Sdng","TA","WD",884,884,1,1,216,0,1203,6000,"Reg","BrkSide","1.5Fin",5,1925,1997,"TA","BrkTil","Ex","Y",884,464,1348,1,0,5,1,"N",0,0,"Normal",11.6699377607519
"1204",171,2000,"BrkFace","Attchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1630,1630,0,2,451,0,1204,9750,"Reg","CollgCr","1Story",7,2000,2001,"Gd","PConc","Ex","Y",1630,0,1630,2,0,6,1,"Y",74,234,"Normal",12.2690521395162
"1205",0,1975,"None","Attchd","RFn","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",268,1056,1,2,495,788,1205,10140,"Reg","NWAmes","1Story",5,1975,1975,"TA","CBlock","Ex","Y",1074,0,1074,1,1,6,0,"Y",0,88,"Normal",11.9414623606461
"1206",234,1990,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Mn","ALQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",1496,2158,0,3,701,485,1206,14684,"IR1","SawyerW","1Story",7,1990,1991,"Gd","CBlock","Gd","Y",2196,0,2196,2,0,7,1,"Y",84,70,"Normal",12.5131933084365
"1207",0,1966,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RH","HdBoard","HdBoard","TA","WD",0,1056,1,1,384,1056,1207,8900,"Reg","SawyerW","1Story",4,1966,1966,"TA","CBlock","TA","Y",1056,0,1056,1,0,5,0,"Y",0,42,"Normal",11.5805934591948
"1208",120,2003,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1342,1682,1,2,544,340,1208,9135,"Reg","CollgCr","1Story",6,2003,2003,"Gd","PConc","Ex","Y",1700,0,1700,2,0,7,0,"Y",192,23,"Normal",12.2060776455177
"1209",0,1980,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",319,931,1,2,506,504,1209,7763,"Reg","NAmes","1Story",5,1962,1980,"TA","CBlock","TA","Y",1283,0,1283,1,0,6,0,"Y",0,0,"Normal",11.8494048444231
"1210",420,2006,"Stone","Attchd","RFn","TA","TA","Ex","TA","Mn","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",440,1660,1,2,500,1220,1210,10182,"IR1","Somerst","1Story",8,2006,2006,"Gd","PConc","Ex","Y",1660,0,1660,2,0,8,1,"Y",322,50,"Partial",12.5776396502326
"1211",0,1992,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",1055,1055,0,2,462,0,1211,11218,"Reg","SawyerW","2Story",6,1992,1992,"Gd","PConc","Ex","Y",1055,790,1845,2,1,8,1,"Y",635,104,"Normal",12.1495075850331
"1212",0,1988,"None","Basment","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",132,559,0,2,492,427,1212,12134,"IR1","Gilbert","1.5Fin",8,1988,2005,"Gd","Wood","Gd","Y",1080,672,1752,2,0,8,0,"Y",325,12,"Normal",12.0076278043487
"1213",0,1941,"None","Attchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",328,672,1,1,234,344,1213,9340,"Reg","Edwards","1Story",4,1941,1950,"TA","CBlock","TA","Y",672,0,672,1,0,4,0,"N",0,113,"Normal",11.6351519472128
"1214",0,1965,"None","Attchd","Unf","TA","TA","TA","Gd","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",0,648,1,1,364,648,1214,10246,"IR1","Sawyer","SLvl",4,1965,2001,"TA","CBlock","Ex","Y",960,0,960,0,0,3,0,"Y",88,0,"Normal",11.8844959179307
"1215",0,1962,"None","Attchd","Unf","TA","TA","TA","TA","Av","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",141,925,1,1,300,784,1215,10205,"IR1","NAmes","SFoyer",5,1962,1962,"TA","CBlock","TA","Y",999,0,999,1,0,6,0,"Y",150,72,"Normal",11.8093269129406
"1216",0,1966,"None","Detchd","RFn","TA","TA","TA","TA","No","Rec","SBrkr","RL","VinylSd","VinylSd","TA","WD",340,894,0,1,384,180,1216,7094,"IR1","Sawyer","1Story",5,1966,1966,"TA","CBlock","TA","Y",894,0,894,1,0,5,0,"Y",0,0,"Normal",11.7360770162524
"1217",0,1978,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","VinylSd","VinylSd","TA","WD",0,0,0,2,539,0,1217,8930,"Reg","Sawyer","1.5Fin",6,1978,1978,"TA","Slab","TA","Y",1318,584,1902,2,0,8,0,"Y",0,0,"Normal",11.6262630788088
"1218",72,2009,"Stone","Attchd","RFn","TA","TA","Gd","TA","Mn","GLQ","SBrkr","FV","CemntBd","CmentBd","Gd","New",364,1300,1,2,552,936,1218,8640,"Reg","Somerst","1Story",8,2009,2009,"Gd","PConc","Ex","Y",1314,0,1314,2,0,6,0,"Y",135,112,"Partial",12.3434709270935
"1219",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","AsbShng","AsbShng","TA","WD",0,0,0,0,0,0,1219,6240,"Reg","BrkSide","1.5Fin",4,1947,1950,"TA","Slab","Gd","N",672,240,912,1,0,3,0,"N",0,0,"Normal",11.2960248856897
"1220",236,NA,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","CemntBd","CmentBd","TA","WD",672,672,0,0,0,0,1220,1680,"Reg","BrDale","2Story",6,1971,1971,"TA","CBlock","TA","Y",672,546,1218,1,1,7,0,"N",201,0,"Abnorml",11.4241051801656
"1221",0,1964,"None","Attchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",0,912,0,1,288,312,1221,7800,"IR1","NAmes","1Story",5,1964,1964,"TA","CBlock","TA","Y",912,0,912,1,0,5,0,"Y",0,0,"Abnorml",11.6526961029598
"1222",0,1968,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",210,952,0,1,322,250,1222,8250,"Reg","Sawyer","1Story",5,1968,1968,"TA","CBlock","Ex","Y",1211,0,1211,1,0,5,1,"Y",0,63,"Normal",11.8056025415918
"1223",320,1949,"BrkFace","Attchd","Unf","TA","TA","TA","TA","Mn","Rec","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",844,1040,0,1,315,196,1223,10496,"Reg","NAmes","1.5Fin",6,1949,1950,"TA","CBlock","Ex","Y",1168,678,1846,2,0,7,1,"Y",0,0,"Normal",11.8706069022246
"1224",44,1951,"BrkFace","Detchd","Unf","TA","TA","TA","Fa","No","LwQ","FuseA","RL","Wd Sdng","Wd Sdng","TA","WD",1380,2136,0,2,528,756,1224,10680,"Reg","NAmes","1Story",5,1951,1951,"TA","CBlock","TA","N",2136,0,2136,2,0,7,0,"Y",0,30,"Normal",11.8342913153867
"1225",0,2004,"None","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",64,788,1,2,388,724,1225,15384,"IR1","Gilbert","2Story",7,2004,2005,"Gd","PConc","Ex","Y",788,702,1490,2,1,8,1,"Y",100,75,"Normal",12.122696471359
"1226",63,1958,"BrkFace","Attchd","RFn","TA","TA","TA","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",81,588,0,1,264,507,1226,10482,"Reg","NAmes","SLvl",6,1958,1958,"TA","CBlock","Ex","Y",1138,0,1138,1,0,6,0,"Y",224,0,"Normal",11.8844959179307
"1227",74,2007,"Stone","BuiltIn","Fin","TA","TA","Gd","TA","Mn","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",894,894,0,3,668,0,1227,14598,"IR1","Somerst","2Story",6,2007,2007,"Gd","PConc","Ex","Y",894,1039,1933,2,1,9,1,"Y",100,18,"Normal",12.2737359668903
"1228",300,1992,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",317,912,1,2,576,595,1228,8872,"Reg","NAmes","1Story",5,1965,2008,"TA","CBlock","Ex","Y",912,0,912,1,0,5,0,"Y",0,240,"Normal",11.8981946684588
"1229",766,2008,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","No","GLQ","SBrkr","RL","MetalSd","MetalSd","Ex","New",162,1702,1,3,1052,1540,1229,8769,"Reg","NridgHt","1Story",9,2008,2008,"Ex","PConc","Ex","Y",1702,0,1702,1,1,7,1,"Y",0,72,"Partial",12.8139206188646
"1230",0,1960,"None","Basment","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","BrkFace","HdBoard","TA","WD",409,1075,0,1,404,666,1230,7910,"Reg","NAmes","SLvl",5,1960,1960,"TA","CBlock","Gd","Y",1507,0,1507,2,0,7,0,"Y",0,0,"Normal",11.7519502394255
"1231",1,1977,"None","BuiltIn","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","Plywood","Plywood","TA","WD",652,1361,0,2,600,498,1231,18890,"IR1","Sawyer","1.5Fin",5,1977,1977,"TA","CBlock","Ex","Y",1361,1259,2620,2,2,12,1,"N",155,24,"Normal",12.1547846142867
"1232",120,1962,"BrkFace","Attchd","Unf","TA","TA","TA","TA","Av","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",303,1106,1,2,540,803,1232,7728,"Reg","NAmes","SLvl",5,1962,1962,"TA","CBlock","TA","Y",1190,0,1190,1,0,6,0,"Y",0,18,"Normal",11.7943454715497
"1233",0,1962,"None","CarPort","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","HdBoard","HdBoard","TA","WD",0,0,0,2,462,0,1233,9842,"Reg","NAmes","1Story",4,1962,1962,"TA","Slab","TA","Y",1224,0,1224,2,0,6,0,"Y",0,0,"Normal",11.530775206233
"1234",180,1959,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","Rec","SBrkr","RL","Plywood","Plywood","TA","COD",188,1188,1,2,531,1000,1234,12160,"IR1","NAmes","1Story",5,1959,1959,"TA","CBlock","Fa","Y",1188,0,1188,1,0,6,0,"Y",0,0,"Abnorml",11.8635893788121
"1235",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","Av","Unf","FuseA","RH","MetalSd","MetalSd","TA","WD",940,940,0,0,0,0,1235,8525,"Reg","SWISU","2Story",5,1911,1950,"TA","PConc","TA","N",1024,940,1964,1,1,7,0,"N",0,192,"Abnorml",11.7752974217158
"1236",0,1914,"None","Detchd","Unf","Fa","Fa","Gd","TA","Mn","Unf","FuseF","RL","Wd Sdng","Wd Sdng","TA","WD",747,747,0,1,180,0,1236,13132,"Reg","Crawfor","2Story",5,1914,1950,"TA","BrkTil","Gd","Y",892,892,1784,1,1,9,0,"N",203,40,"Normal",11.8414231319218
"1237",106,2003,"Stone","BuiltIn","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","Wd Shng","Gd","WD",764,764,0,2,474,0,1237,2628,"Reg","NridgHt","2Story",7,2003,2003,"Gd","PConc","Ex","Y",764,862,1626,2,1,6,0,"Y",0,27,"Normal",12.0754000198775
"1238",0,2004,"None","BuiltIn","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",847,847,0,2,434,0,1238,12393,"IR2","CollgCr","2Story",7,2004,2005,"Gd","PConc","Ex","Y",847,1101,1948,2,1,8,1,"Y",100,48,"Normal",12.1807599657379
"1239",0,2005,"None","Detchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",1141,1141,0,2,484,0,1239,13072,"Reg","SawyerW","1Story",6,2005,2005,"Gd","PConc","Ex","Y",1141,0,1141,1,1,6,0,"Y",0,0,"Abnorml",11.8671042962101
"1240",32,2006,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","WD",1048,1476,0,2,472,428,1240,9037,"IR1","Timber","1Story",8,2006,2006,"Gd","PConc","Ex","Y",1484,0,1484,2,0,6,1,"Y",120,33,"Normal",12.4908793380364
"1241",252,2003,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",334,884,1,2,543,550,1241,8158,"Reg","CollgCr","2Story",7,2003,2003,"Gd","PConc","Ex","Y",884,884,1768,2,1,8,0,"Y",0,63,"Normal",12.3234155843582
"1242",0,2007,"Stone","Attchd","RFn","TA","TA","Gd","TA","Av","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","New",1689,1689,0,3,954,0,1242,9849,"Reg","Somerst","1Story",7,2007,2007,"Gd","PConc","Ex","Y",1689,0,1689,2,0,7,0,"Y",0,56,"Partial",12.4225097588769
"1243",81,1974,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","Plywood","Plywood","Gd","WD",0,1053,1,2,528,885,1243,10625,"Reg","NWAmes","SFoyer",7,1974,1974,"TA","CBlock","TA","Y",1173,0,1173,2,0,6,2,"Y",0,120,"Family",12.043559598368
"1244",0,2006,"None","Attchd","Fin","TA","TA","Ex","Gd","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","New",690,2076,1,3,850,1386,1244,13891,"Reg","NridgHt","1Story",10,2006,2006,"Ex","PConc","Ex","Y",2076,0,2076,2,1,7,1,"Y",216,229,"Partial",13.0497948351048
"1245",0,1931,"None","Detchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RL","BrkFace","Stucco","Gd","WD",792,792,0,2,400,0,1245,11435,"IR1","Crawfor","2Story",8,1929,1950,"TA","PConc","Fa","Y",792,725,1517,1,0,7,2,"Y",0,0,"Normal",12.345838935722
"1246",74,1984,"BrkFace","BuiltIn","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",585,585,0,2,477,0,1246,12090,"Reg","NWAmes","SLvl",6,1984,2003,"TA","CBlock","Ex","Y",1140,728,1868,3,1,7,1,"Y",268,112,"Abnorml",12.089544447236
"1247",0,2005,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","FV","VinylSd","VinylSd","Gd","New",756,756,0,2,615,0,1247,8125,"Reg","Somerst","2Story",7,2005,2006,"Gd","PConc","Ex","Y",756,797,1553,2,1,6,0,"Y",0,45,"Partial",12.1361918799819
"1248",335,1976,"BrkFace","Attchd","Unf","TA","TA","TA","TA","Av","GLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",473,1012,1,3,888,539,1248,12328,"IR1","Mitchel","SLvl",6,1976,1976,"TA","CBlock","TA","Y",1034,0,1034,1,0,6,0,"Y",0,0,"Normal",12.0429711934579
"1249",0,1950,"None","Detchd","Unf","Fa","Fa","Gd","TA","No","Rec","SBrkr","RM","AsbShng","AsbShng","TA","WD",416,735,0,2,396,319,1249,9600,"Reg","OldTown","2.5Unf",6,1917,1950,"TA","BrkTil","Fa","N",1134,924,2058,1,1,8,1,"P",0,0,"Normal",11.7714438820996
"1250",0,1950,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",246,876,0,1,276,534,1250,7200,"Reg","NAmes","1Story",5,1950,1950,"TA","CBlock","TA","Y",988,0,988,1,0,6,0,"Y",0,80,"Normal",11.6868871754197
"1251",0,1968,"None","Attchd","Fin","TA","TA","TA","TA","No","ALQ","SBrkr","RL","BrkFace","BrkFace","Ex","WD",1045,2110,1,2,522,1065,1251,11160,"Reg","NAmes","1Story",7,1968,1968,"Gd","CBlock","Ex","Y",2110,0,2110,2,1,8,2,"Y",0,0,"Normal",12.4049276026276
"1252",163,2003,"Stone","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","Wd Shng","Gd","WD",1405,1405,0,2,478,0,1252,3136,"IR1","NridgHt","1Story",7,2003,2003,"Gd","PConc","Ex","Y",1405,0,1405,2,0,6,1,"Y",148,36,"Normal",12.0538010324839
"1253",0,1968,"None","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",354,864,1,1,288,510,1253,9858,"Reg","Mitchel","1Story",5,1968,1968,"TA","CBlock","TA","Y",874,0,874,1,0,5,0,"Y",33,0,"Normal",11.7752974217158
"1254",0,1974,"None","Attchd","RFn","TA","TA","TA","TA","Gd","LwQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",36,1192,1,2,518,125,1254,17542,"IR1","Veenker","2Story",7,1974,2003,"Gd","CBlock","TA","Y",1516,651,2167,2,1,9,2,"Y",220,47,"Normal",12.5913384476756
"1255",92,2003,"Stone","BuiltIn","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",746,746,0,2,397,0,1255,6931,"Reg","Edwards","2Story",7,2003,2004,"Gd","PConc","Ex","Y",760,896,1656,2,1,7,1,"Y",178,128,"Normal",12.0161281075027
"1256",0,1978,"None","Detchd","Unf","TA","TA","TA","Fa","No","LwQ","FuseA","RM","Wd Sdng","Wd Sdng","TA","WD",459,884,0,1,560,425,1256,6240,"Reg","BrkSide","1.5Fin",6,1931,1950,"TA","BrkTil","TA","Y",959,408,1367,1,0,6,1,"Y",0,0,"Normal",11.7558794866871
"1257",554,1994,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",672,1986,1,2,691,1314,1257,14303,"IR1","NoRidge","1Story",8,1994,1994,"Gd","PConc","Ex","Y",1987,0,1987,2,0,7,1,"Y",262,36,"Normal",12.6165286118935
"1258",0,NA,"None","Attchd","Unf","TA","TA","Fa","TA","No","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",864,864,0,0,0,0,1258,4060,"Reg","Edwards","1Story",5,1922,1950,"TA","PConc","Ex","Y",864,0,864,1,0,4,0,"Y",0,96,"Normal",11.5119349745966
"1259",182,2005,"Stone","Attchd","Fin","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",201,856,1,2,400,655,1259,9587,"IR1","Gilbert","SLvl",7,2005,2005,"Gd","PConc","Ex","Y",1166,0,1166,2,0,5,0,"Y",212,0,"Normal",12.1547846142867
"1260",0,1969,"None","Attchd","Unf","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",14,1054,1,2,460,602,1260,9750,"Reg","NAmes","1Story",6,1969,1969,"TA","CBlock","Gd","Y",1054,0,1054,1,1,6,0,"Y",180,0,"Normal",11.9250417382917
"1261",0,1999,"None","BuiltIn","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",841,841,0,2,502,0,1261,24682,"IR3","Gilbert","2Story",6,1999,1999,"TA","PConc","Ex","Y",892,783,1675,2,1,7,1,"Y",0,103,"Normal",12.1062578350946
"1262",0,1956,"None","Attchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",546,1050,0,1,338,504,1262,9600,"Reg","NAmes","1Story",5,1956,1956,"TA","CBlock","Gd","Y",1050,0,1050,1,0,5,0,"Y",0,0,"Normal",11.7667999468491
"1263",0,1957,"None","Attchd","Unf","TA","TA","TA","TA","Av","Unf","FuseA","RL","Wd Sdng","Wd Sdng","TA","WD",1104,1104,1,1,304,0,1263,11250,"Reg","ClearCr","1.5Fin",4,1957,1989,"TA","CBlock","Ex","Y",1104,684,1788,1,0,8,2,"Y",120,0,"Normal",11.9922666135761
"1264",0,1940,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseA","RL","Wd Sdng","Wd Sdng","TA","WD",764,764,0,2,520,0,1264,13515,"Reg","BrkSide","2Story",6,1919,1950,"TA","PConc","Ex","Y",1060,764,1824,1,0,8,1,"N",0,0,"Normal",12.1034915969059
"1265",0,1998,"None","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RH","MetalSd","MetalSd","Gd","COD",1139,1405,1,2,511,266,1265,4060,"Reg","NAmes","1Story",6,1998,1999,"Gd","PConc","Ex","Y",1337,0,1337,2,0,5,0,"Y",144,68,"Abnorml",12.1062578350946
"1266",218,1999,"BrkFace","Detchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","FV","MetalSd","MetalSd","Gd","WD",241,691,1,2,506,450,1266,3735,"Reg","Somerst","2Story",7,1999,1999,"Gd","PConc","Ex","Y",713,739,1452,2,1,6,0,"Y",0,34,"Normal",12.1221528483155
"1267",0,1960,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseF","RM","Wd Sdng","Wd Sdng","TA","WD",925,925,0,1,308,0,1267,10120,"IR1","OldTown","2.5Unf",7,1910,1950,"Fa","CBlock","TA","N",964,925,1889,1,1,9,1,"N",0,0,"Normal",11.7117845204031
"1268",0,2009,"None","Attchd","Fin","TA","TA","Ex","TA","Gd","Unf","SBrkr","RL","Stucco","CmentBd","Ex","WD",2002,2002,0,3,746,0,1268,13214,"IR1","Timber","1Story",9,2008,2009,"Ex","PConc","Ex","Y",2018,0,2018,2,0,10,1,"Y",144,76,"Normal",12.8439739938641
"1269",632,1982,"BrkFace","BuiltIn","Unf","TA","TA","TA","TA","Mn","Rec","SBrkr","RL","Stucco","Stucco","Gd","WD",536,728,0,3,1014,192,1269,14100,"IR1","Crawfor","1.5Fin",8,1935,1997,"TA","CBlock","Ex","Y",1968,1479,3447,3,1,11,2,"Y",314,12,"Normal",12.8505572787773
"1270",180,1958,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","BLQ","FuseA","RL","MetalSd","MetalSd","TA","WD",414,874,0,1,315,460,1270,11344,"Reg","NAmes","1.5Fin",5,1958,1958,"TA","CBlock","TA","Y",874,650,1524,1,1,7,0,"Y",0,0,"Normal",11.8775755229785
"1271",0,1979,"None","Attchd","Fin","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","Plywood","Plywood","Gd","WD",74,1332,2,2,586,1258,1271,23595,"Reg","ClearCr","1Story",7,1979,1979,"Gd","PConc","TA","Y",1332,192,1524,0,1,4,1,"Y",268,0,"Normal",12.4684407561441
"1272",0,1968,"None","Attchd","RFn","TA","TA","TA","TA","No","Unf","SBrkr","RL","BrkFace","BrkFace","Gd","WD",1489,1489,0,2,462,0,1272,9156,"IR1","NWAmes","1Story",6,1968,1968,"TA","CBlock","Gd","Y",1489,0,1489,2,0,7,1,"Y",0,0,"Normal",12.1321623461456
"1273",114,1965,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","HdBoard","Plywood","TA","WD",0,935,1,1,288,560,1273,13526,"IR1","Sawyer","1Story",5,1965,1965,"TA","CBlock","TA","Y",935,0,935,1,0,5,0,"Y",180,0,"Normal",11.8277435040537
"1274",84,1959,"BrkFace","Basment","RFn","TA","TA","TA","TA","Av","ALQ","SBrkr","RL","Plywood","Plywood","Ex","WD",300,1019,1,1,312,719,1274,11512,"IR1","Edwards","SLvl",6,1959,2006,"TA","CBlock","Gd","Y",1357,0,1357,1,0,5,1,"Y",0,0,"Normal",12.0839106612575
"1275",0,1985,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Wd Sdng","Wd Shng","TA","WD",661,661,0,2,552,0,1275,5362,"Reg","Crawfor","1.5Fin",5,1910,2003,"TA","PConc","Ex","Y",661,589,1250,2,0,8,1,"Y",242,0,"Normal",11.8422364063316
"1276",567,1948,"Stone","Detchd","Unf","TA","Fa","TA","TA","No","Rec","FuseA","RL","AsbShng","AsbShng","TA","WD",708,928,0,2,400,220,1276,11345,"Reg","NAmes","2Story",5,1948,1950,"TA","CBlock","Gd","Y",928,992,1920,2,0,10,0,"Y",0,0,"Normal",11.8277435040537
"1277",0,1972,"None","Attchd","Unf","TA","TA","TA","Gd","No","BLQ","SBrkr","RL","HdBoard","Plywood","TA","WD",130,723,0,2,497,593,1277,12936,"IR1","NWAmes","2Story",6,1972,1972,"TA","CBlock","TA","Y",735,660,1395,1,1,6,1,"Y",294,116,"Normal",11.995357787035
"1278",359,1967,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Av","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",1152,1680,1,2,480,528,1278,17871,"IR1","NWAmes","SLvl",6,1967,1976,"TA","CBlock","Fa","Y",1724,0,1724,1,1,7,1,"Y",0,0,"Normal",12.195522184635
"1279",0,2002,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",324,1128,1,2,577,804,1279,9473,"Reg","CollgCr","2Story",8,2002,2002,"Gd","PConc","Ex","Y",1128,903,2031,2,1,7,1,"Y",0,211,"Normal",12.3758196395176
"1280",0,1980,"None","Detchd","RFn","TA","TA","TA","TA","No","Unf","FuseA","C (all)","MetalSd","MetalSd","TA","COD",698,698,0,2,528,0,1280,7500,"Reg","IDOTRR","1.5Fin",4,1920,1950,"TA","CBlock","TA","Y",698,430,1128,1,0,6,0,"Y",30,0,"Abnorml",11.1331427233868
"1281",110,2002,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",785,1573,1,2,544,788,1281,9808,"IR1","CollgCr","1Story",7,2002,2002,"Gd","PConc","Ex","Y",1573,0,1573,2,0,6,0,"Y",0,72,"Normal",12.3327097017402
"1282",54,1990,"BrkFace","Attchd","Fin","Gd","Gd","Gd","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",256,1309,1,2,484,1053,1282,8049,"IR1","Timber","1Story",7,1990,1990,"TA","CBlock","TA","Y",1339,0,1339,2,0,6,1,"Y",0,58,"Normal",12.1007176854125
"1283",0,1977,"None","Detchd","Unf","TA","TA","Gd","TA","Mn","LwQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",364,1040,0,2,484,532,1283,8800,"IR1","CollgCr","1Story",5,1977,2008,"TA","CBlock","TA","Y",1040,0,1040,2,0,5,0,"Y",0,0,"Normal",11.9217250076673
"1284",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","Av","Unf","SBrkr","RL","MetalSd","Wd Shng","TA","WD",912,912,0,0,0,0,1284,9400,"Reg","Mitchel","2Story",6,1971,1971,"TA","CBlock","TA","Y",912,912,1824,2,2,8,0,"Y",128,0,"Normal",11.8422364063316
"1285",0,1969,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Wd Sdng","Wd Shng","Gd","WD",804,804,0,1,336,0,1285,9638,"Reg","SWISU","1.5Fin",6,1919,1990,"TA","PConc","Ex","Y",1699,748,2447,2,0,10,1,"Y",272,0,"Normal",12.0376599110475
